text,text2,label
This is how we implement this onPause callback method.,onPause,3
" Firstly, knowing the OS can terminate your app's process without warning at any time you can't rely on having an onExit() handler that will be called when your app is closed.",onPause,3
"Instead, your Activities should listen for onPause handlers that indicate your app is no longer active.",onPause,3
"At this point is may be terminated at any time, so it should save any user data to prevent potential data loss.",onPause,3
"On other hands, if some new Activity occurs and occupies the full screen so that your previously running activity is disappeared.",onPause,3
"In this Case, your previously running activity is moved to Back Stack.",onPause,3
"Here, onPause() + onStop() are called.",onPause,3
NOTE 1: if a dialog starts on top of an activity NONE of onPause or onStop will be called.,onPause,3
"For example, it is not uncommon to implement one with an Activity whose theme is set to that of a dialog.",onPause,3
"In this case, displaying the dialog-as-an-Activity will cause the new Activity to be on the top of the stack, pausing what previously was there.",onPause,3
"If you cannot see any part of it, onStop() will be called.",onPause,3
"You usually don't have to do anything in onStop(), onStart() or onRestart().",onPause,3
" So, prior to being restarted again, it is called after your activity has been stopped.",onPause,3
" On onResume, called when the activity will start interacting with the user.",onPause,3
At this point your activity is at the top of the activity stack with user input going to it.,onPause,3
 onStop is called when your activity is no longer visible but still exists and all state information are preserved.,onPause,3
 It has now moved to the top of the activity stack and is always followed by onPause.,onPause,3
" Start by freeing resources, stopping services, disabling sensor listeners and turning off location requests, and otherwise disabling anything that consumes resources.",onPause,3
all within the onPause handler of your Activities.,onPause,3
Take this a step further by avoiding singletons and custom Application objects within your application whenever possible.,onPause,3
" So in this particular project I'm going to create my main activity and I'm going to put all the lifecycle methods: onCreate, onStart, onResume onPause, onStop, onRestart and onDestroy.",onPause,3
 So let me just override other methods also.,onPause,3
"OnStart and onResume... onPause... onStop... onRestart... and last, onDestroy.",onPause,3
" So, if I now try to click on Home button, what should be the lifecycle now?",onPause,3
It should go to onPause first.,onPause,3
Then onStop.,onPause,3
"So, onPause Finished and onStop Finished.",onPause,3
"In the same manner, it should show here, too.",onPause,3
"As you can see, onPause and onStop.",onPause,3
But this application is still not destroyed.,onPause,3
" Last but not the least, how we destroy our application, that is the destroying lifecycle.",onPause,3
" If I click my back button, it goes to onPause, onStop and all the way to onDestroy.",onPause,3
 Now my application is indeed destroyed.,onPause,3
" So you can see in Log also, onPause, onStop, onDestroy.",onPause,3
 But you must be thinking that I can still see my application in this task manager.,onPause,3
 And the other thing we want to do is to save the note.,onPause,3
"So to do that, we're going to use another method called onPause.",onPause,3
" Now in onPause, we can use that same database object.",onPause,3
 We've seen onCreate and we've seen onPause.,onPause,3
" If you forget this, the Android system reports a leaked broadcast receiver error.",onPause,3
"For instance, if you registered a receive in onResume method of an activity, you should unregister it inside onPause method.",onPause,3
2- previous activity is completely covered by new activity: both onPause and onStop will be called,onPause,3
"The first activity with the fields is obscured by another activity, and the user can no longer interact with it.",onPause,3
"However, it is still visible with all the resulting consequences.",onPause,3
That leaves a question which activity is considered fully opaque and covering the whole screen and which isn't.,onPause,3
This decision is based on the window containing the activity.,onPause,3
"If the window has a flag windowIsFloating or windowIsTranslucent, then it is considered that the activity doesn't make the underlying stuff invisible, otherwise it does and will cause onStop() to be called.",onPause,3
For instance: When a user traverses from Activity A to Activity B (FullScreen Non Transparent) following things happens,onPause,3
Activity A's state changes to paused state (which calls onPause on Activity A),onPause,3
Then Activity A's state changes from paused to stopped state (which calls  onStop on Activity A) .,onPause,3
onStop is called because Activity B was full screen  non transparent activity.,onPause,3
(If Activity B is non-full-sized or transparent then onStop is NOT called on Activity A),onPause,3
" And  having batch norm before the activation, that's usually how  yeah, that was originally how it was proposed in the paper.",BatchNorm1d,3
 That  means it may be that we need fewer epochs to get the same  loss that we would achieve if we don't use batch norm.,BatchNorm1d,3
